operador,linea,servicio,tipo_traccion,trenes_km,coches_km,trenes_programados,trenes_cancelados,trenes_corridos,trenes_puntuales,trenes_atrasados,regularidad_absoluta,regularidad_relativa,cumplimiento_programa,pax_pagos,pax_dia_habil,ocupacion_media,pax_km,recaudacion_pesos,tarifa_media_pesos,km_linea,estaciones,observaciones,sin_programa,periodo,tasa_cancelacion
TBA - Trenes de Buenos Aires S.A.,Mitre,MIT - Retiro-Bartolomé Mitre (e),Eléctrico,52169.03999999999,219109.968,3112.0,32.0,3080.0,2767.0,313.0,0.8891388174807198,0.8983766233766234,0.9897172236503856,342539.0,13333.553912028026,21.886480308371915,4795546.0,,,16.938,11.0,,False,2010-04-01,0.0103
TBA - Trenes de Buenos Aires S.A.,Mitre,MIT - Retiro-José León Suárez (e),Eléctrico,96128.164,444112.11768,4320.0,52.0,4268.0,3488.0,780.0,0.8074074074074075,0.817244611059044,0.9879629629629629,1939370.0,75491.24172829895,69.86956393375931,31029920.0,,,22.523,15.0,,False,2010-04-01,0.012
TBA - Trenes de Buenos Aires S.A.,Mitre,MIT - Retiro-Tigre (e),Eléctrico,148854.91999999998,777022.6823999999,5390.0,118.0,5272.0,4387.0,885.0,0.8139146567717996,0.8321320182094082,0.9781076066790353,2992898.0,116500.50603347605,69.33152045652561,53872164.0,,,28.235,17.0,,False,2010-04-01,0.0219
TBA - Trenes de Buenos Aires S.A.,Mitre,MIT - Victoria-Capilla del Señor (d),Diésel,53778.06,161334.18,964.0,19.0,945.0,835.0,110.0,0.8661825726141079,0.8835978835978836,0.9802904564315352,47889.0,1864.1105488516932,8.608101519467233,1388781.0,,,56.908,10.0,,False,2010-04-01,0.0197
TBA - Trenes de Buenos Aires S.A.,Mitre,MIT - Villa Ballester-Zárate (d),Diésel,65127.600000000006,195382.80000000002,920.0,20.0,900.0,757.0,143.0,0.8228260869565217,0.8411111111111111,0.9782608695652174,55915.0,2176.5278318411833,8.299271993235841,1621535.0,,,72.364,12.0,,False,2010-04-01,0.0217
UGOFE S.A.,Roca,ROC - Constitución-Temperley-Bosques-Gutiérrez (d),Diésel,105612.76999999999,739289.3899999999,2825.0,40.0,2785.0,2477.0,308.0,0.8768141592920354,0.889407540394973,0.9858407079646018,28036.0,1066.4130848231266,0.9025650970048416,667256.8,,,37.922,18.0,,False,2010-04-01,0.0142
UGOFE S.A.,Roca,ROC - Ezeiza-Cañuelas (d),Diésel,42365.51900000001,127096.55700000003,1345.0,8.0,1337.0,1330.0,7.0,0.9888475836431226,0.9947643979057592,0.9940520446096655,75975.0,2889.882084442754,11.537035578391,1466317.5,,,31.687000000000005,10.0,,False,2010-04-01,0.0059
UGOFE S.A.,Roca,ROC - Plaza Constitución-Bosques (Vía Quilmes) (d),Diésel,84511.89,507071.33999999997,2665.0,31.0,2634.0,2527.0,107.0,0.9482176360225141,0.9593773728170083,0.9883677298311445,152020.0,5782.426778242678,5.246500423392101,2660350.0,,,32.085,12.0,,False,2010-04-01,0.0116
UGOFE S.A.,Roca,ROC - Plaza Constitución-Ezeiza (e),Eléctrico,153584.46,982940.544,4846.0,111.0,4735.0,4551.0,184.0,0.9391250515889393,0.9611404435058079,0.9770945109368552,3348324.9225027775,127361.16099287858,64.04101339322943,62948508.54305222,,,32.436,15.0,,False,2010-04-01,0.0229
UGOFE S.A.,Roca,ROC - Plaza Constitución-Glew-Korn (e),Eléctrico,191976.07,1055868.385,5085.0,223.0,4862.0,4611.0,251.0,0.9067846607669616,0.9483751542575072,0.9561455260570305,4396137.112922231,167217.08303241653,94.51207544521246,99792312.46333463,,,39.485,15.0,,False,2010-04-01,0.0439
UGOFE S.A.,Roca,ROC - Plaza Constitución-La Plata (d),Diésel,137295.6,686478.0,2660.0,60.0,2600.0,2143.0,457.0,0.8056390977443609,0.8242307692307692,0.9774436090225563,2120251.4353458714,80648.59016150139,73.50852345047,50461984.16123174,,,52.806,19.0,,False,2010-04-01,0.0226
UGOFE S.A.,Roca,ROC - Plaza Constitución-Temperley-Claypole (e),Eléctrico,13356.2,80137.20000000001,580.0,8.0,572.0,455.0,117.0,0.7844827586206896,0.7954545454545454,0.9862068965517241,1613461.5292291206,61371.68235941882,368.4474374559244,29526345.98489291,,,23.35,12.0,,False,2010-04-01,0.0138
UGOFE S.A.,Roca,ROC - Temperley-Haedo (d),Diésel,24547.526,73642.57800000001,950.0,13.0,937.0,882.0,55.0,0.9284210526315789,0.9413020277481323,0.9863157894736843,6961.0,264.77748193229365,1.4367666487721273,105807.2,,,26.198,11.0,,False,2010-04-01,0.0137
UGOFE S.A. - Unidad de Gestión Operativa de Emergencia Ferroviaria,San Martín,SM - Retiro-Pilar-Dr. Cabred (d),Diésel,294829.92,1768979.52,5445.0,127.0,5318.0,4784.0,534.0,0.8786042240587695,0.8995863106430989,0.9766758494031221,4264434.0,162516.53963414635,55.44551584181144,98081982.0,4553929.0,1.067885914050962,55.44,20.0,,False,2010-04-01,0.0233
TBA - Trenes de Buenos Aires S.A.,Sarmiento,SAR - Merlo-Lobos (d),Diésel,39904.0,119712.0,990.0,62.0,928.0,686.0,242.0,0.692929292929293,0.7392241379310345,0.9373737373737374,64788.0,2497.6098689282962,15.694767441860465,1878852.0,,,71.50515999999999,12.0,,False,2010-04-01,0.0626
TBA - Trenes de Buenos Aires S.A.,Sarmiento,SAR - Moreno-Mercedes (d),Diésel,37766.0,113298.0,888.0,67.0,821.0,653.0,168.0,0.7353603603603603,0.7953714981729598,0.9245495495495496,87613.0,3377.525057825752,22.42561210259669,2540777.0,,,61.761750000000006,14.0,,False,2010-04-01,0.0755
TBA - Trenes de Buenos Aires S.A.,Sarmiento,SAR - Once-Moreno (e),Eléctrico,290875.68899999995,2399724.4342499995,8473.0,478.0,7995.0,5949.0,2046.0,0.7021125929422872,0.7440900562851782,0.9435855069042842,8606853.0,331798.4965304549,64.55881008204975,154923354.0,,,36.3822,16.0,,False,2010-04-01,0.0564
Tren de la Costa S.A.,Tren de la Costa,TDC - Maipú-Delta (e),Eléctrico,,,,,,,,,,,75040.0,,,750400.0,,,15.3,11.0,,True,2010-04-01,
Metrovias S.A.,Urquiza,URQ - Federico Lacroze-Gral. Lemos (e),Eléctrico,125560.53,753363.1799999999,4914.0,24.0,4890.0,4807.0,83.0,0.9782254782254782,0.9830265848670756,0.9951159951159951,2014745.0,79634.18972332016,46.26598355921775,34855088.5,1971719.6500000004,0.9786447664592791,25.677,23.0,,False,2010-04-01,0.0049
Ferrovías S.A.C.,Belgrano Norte,BN - Retiro-Villa Rosa (d),Diésel,212174.3,1368524.2349999999,4919.0,208.0,4711.0,3960.0,751.0,0.805041675137223,0.8405858628741244,0.9577149827200651,3617182.0,145268.3534136546,48.34277471162211,66158258.779999994,3468826.6700000004,0.958985937119006,51.944,22.0,,False,2010-05-01,0.0423
UGOFE S.A.,Belgrano Sur,BS - Buenos Aires-González Catán (d),Diésel,84995.52,402878.76480000006,2807.0,23.0,2784.0,2553.0,231.0,0.9095119344495903,0.9170258620689655,0.9918061987887424,786336.0,28984.002948765203,29.99856546422771,12085785.0,,,30.53,14.0,,False,2010-05-01,0.0082
UGOFE S.A.,Belgrano Sur,BS - Buenos Aires-Marinos del Crucero Gral. Belgrano (d),Diésel,60829.848000000005,243319.39200000002,1681.0,25.0,1656.0,1459.0,197.0,0.8679357525282569,0.8810386473429952,0.9851279000594884,240216.0,8854.257279764099,15.795929656112241,3843456.0,,,36.733000000000004,17.0,,False,2010-05-01,0.0149
UGOFE S.A.,Belgrano Sur,BS - Puente Alsina-Marinos del Crucero Gral. Belgrano (d),Diésel,9105.768,36423.072,278.0,11.0,267.0,266.0,1.0,0.9568345323741008,0.9962546816479401,0.960431654676259,381.0,14.043494286767414,0.16736644289641467,6096.0,,,34.104,16.0,,False,2010-05-01,0.0396
TBA - Trenes de Buenos Aires S.A.,Mitre,MIT - Retiro-Bartolomé Mitre (e),Eléctrico,51762.528,221025.99455999996,3143.0,87.0,3056.0,2783.0,273.0,0.8854597518294623,0.9106675392670157,0.9723194400254533,314912.61814658,12383.508381697995,19.94686942967384,4408776.65405212,,,16.938,11.0,,False,2010-05-01,0.0277
TBA - Trenes de Buenos Aires S.A.,Mitre,MIT - Retiro-José León Suárez (e),Eléctrico,93492.973,431002.60553,4269.0,118.0,4151.0,3445.0,706.0,0.806980557507613,0.8299205010840761,0.9723588662450222,1833597.83680658,72103.72932782462,68.06818569653225,29337565.38890528,,,22.523,15.0,,False,2010-05-01,0.0276
TBA - Trenes de Buenos Aires S.A.,Mitre,MIT - Retiro-Tigre (e),Eléctrico,145438.485,756280.122,5320.0,169.0,5151.0,4268.0,883.0,0.8022556390977443,0.8285769753445933,0.9682330827067669,2774261.21161641,109094.03112923358,66.02937239317707,49936701.80909538,,,28.235,17.0,,False,2010-05-01,0.0318
TBA - Trenes de Buenos Aires S.A.,Mitre,MIT - Victoria-Capilla del Señor (d),Diésel,54631.68,163895.04,962.0,2.0,960.0,897.0,63.0,0.9324324324324325,0.934375,0.997920997920998,47045.2222447314,1849.9890776536138,8.324299778060462,1364311.4450972106,,,56.908,10.0,,False,2010-05-01,0.0021
TBA - Trenes de Buenos Aires S.A.,Mitre,MIT - Villa Ballester-Zárate (d),Diésel,61726.492000000006,185179.47600000002,896.0,43.0,853.0,678.0,175.0,0.7566964285714286,0.794841735052755,0.9520089285714286,53472.1111856974,2102.7177029373734,8.373990778466316,1550691.2243852247,,,72.364,12.0,,False,2010-05-01,0.048
UGOFE S.A.,Roca,ROC - Constitución-Temperley-Bosques-Gutiérrez (d),Diésel,107698.48,753889.36,2869.0,29.0,2840.0,2364.0,476.0,0.8239804810038341,0.8323943661971831,0.9898919484140816,27480.0,1046.060144651694,0.8675331351008854,654024.0,,,37.922,18.0,,False,2010-05-01,0.0101
UGOFE S.A.,Roca,ROC - Ezeiza-Cañuelas (d),Diésel,43062.63300000001,129187.89900000003,1370.0,11.0,1359.0,1337.0,22.0,0.9759124087591241,0.9838116261957321,0.9919708029197081,71865.0,2735.6299961933764,10.736257116465682,1386994.5,,,31.687000000000005,10.0,,False,2010-05-01,0.008
UGOFE S.A.,Roca,ROC - Plaza Constitución-Bosques (Vía Quilmes) (d),Diésel,84928.995,509573.97,2694.0,47.0,2647.0,2410.0,237.0,0.894580549368968,0.9104646769928221,0.9825538233110617,148338.0,5646.669204415683,5.09428493767058,2595915.0,,,32.085,12.0,,False,2010-05-01,0.0174
UGOFE S.A.,Roca,ROC - Plaza Constitución-Ezeiza (e),Eléctrico,153519.588,982525.3632,4862.0,129.0,4733.0,4424.0,309.0,0.9099136157959687,0.9347137122332558,0.9734677087618264,3285986.278893316,125085.12671843609,62.875264453218286,61776542.043194346,,,32.436,15.0,,False,2010-05-01,0.0265
UGOFE S.A.,Roca,ROC - Plaza Constitución-Glew-Korn (e),Eléctrico,192726.285,1059994.5675000001,5071.0,190.0,4881.0,4468.0,413.0,0.8810885426937488,0.9153861913542307,0.9625320449615461,4277589.4473920055,162831.72620449204,91.60545104001065,97101280.45579852,,,39.485,15.0,,False,2010-05-01,0.0375
UGOFE S.A.,Roca,ROC - Plaza Constitución-La Plata (d),Diésel,133282.34399999998,666411.72,2690.0,166.0,2524.0,1716.0,808.0,0.6379182156133829,0.6798732171156894,0.9382899628252788,2067333.9460086962,78695.62032770066,73.83205672764424,49202547.91500697,,,52.806,19.0,,False,2010-05-01,0.0617
UGOFE S.A.,Roca,ROC - Plaza Constitución-Temperley-Claypole (e),Eléctrico,12118.650000000001,72711.90000000001,547.0,28.0,519.0,369.0,150.0,0.6745886654478976,0.7109826589595376,0.9488117001828154,1553804.3277059824,59147.48106988894,391.05867398623167,28434619.19701948,,,23.35,12.0,,False,2010-05-01,0.0512
